Wavelength,green_reference,brown_reference,soil_reference
1665,0.176888665345326,0.269335078,0.4790213
1666,0.17784116957772,0.269139821,0.4796183
1667,0.178191067561729,0.269567171,0.4794799
1668,0.178970936527081,0.270225955,0.4793608
1669,0.179133365750111,0.270609405,0.4796663
1670,0.177719042083664,0.270248446,0.4802856
1671,0.177412110571572,0.270024342,0.4803198
1672,0.17784987598868,0.27055609,0.480021
1673,0.177902497577087,0.270570701,0.4797345
1674,0.178273905611079,0.270894201,0.4801167
1675,0.178425996074924,0.270851154,0.4804227
1676,0.17746207610448,0.269761602,0.4805815
1677,0.177867456906328,0.269632539,0.4806443
1678,0.180472841261287,0.270181566,0.4806682
1679,0.180353459803484,0.270241001,0.4812114
1680,0.178977276565634,0.270068863,0.4811663
1681,0.178171193588477,0.269615819,0.4806793
1682,0.175525840312083,0.268619673,0.4810432
1683,0.175351551576386,0.268556698,0.4814331
1684,0.177195884536035,0.26972785,0.4814714
1685,0.177859512102758,0.270026906,0.4816778
1686,0.179176850035295,0.269468719,0.482315
1687,0.178882837699169,0.2696695,0.4819493
1688,0.177196856668584,0.269927123,0.4818603
1689,0.176690868466253,0.269521504,0.481629
1690,0.175983556129049,0.269702269,0.4820706
1691,0.175570576857397,0.269178028,0.4822489
1692,0.176187823074539,0.267441918,0.4826183
1693,0.175974421304258,0.266521209,0.4832829
1694,0.174917913012472,0.266383874,0.4824457
1695,0.174500401816432,0.266006378,0.4826432
1696,0.174642732837808,0.265889097,0.4828737
1697,0.173770942050337,0.266433411,0.4828233
1698,0.171966777812396,0.266545439,0.4837168
1699,0.171752672295763,0.266415342,0.4835434
1700,0.171713942514386,0.265621586,0.482552
1701,0.171768935369603,0.265313155,0.4831556
1702,0.174556907969591,0.264728871,0.483843
1703,0.174857271445305,0.264637991,0.483859
1704,0.172183940862101,0.265163536,0.4839131
1705,0.171625639660319,0.264674049,0.484539
1706,0.171025909877518,0.26472674,0.4844189
1707,0.170177737308562,0.264338512,0.4838068
1708,0.171115151639775,0.26351733,0.4842507
1709,0.170937011001706,0.263606317,0.4844351
1710,0.169149748504669,0.262779597,0.4845221
1711,0.168426618130166,0.261957216,0.4844922
1712,0.168212330441395,0.261544303,0.4851682
1713,0.167924396157875,0.260324174,0.4847568
1714,0.167808941719882,0.259081922,0.484592
1715,0.16761008543189,0.258658175,0.4843061
1716,0.167321820815647,0.257899321,0.4838065
1717,0.167511968875345,0.258039834,0.4842155
1718,0.168305766099831,0.259430487,0.4845079
1719,0.168236066136063,0.259051508,0.4844834
1720,0.168201845963764,0.258865971,0.4843977
1721,0.167156359317106,0.258486847,0.4845621
1722,0.16389318817255,0.256408009,0.4845808
1723,0.163291991409177,0.255890243,0.484512
1724,0.164478123437935,0.255856258,0.4844502
1725,0.164268219762468,0.255710825,0.4846737
1726,0.165347524340728,0.256851105,0.4847248
1727,0.164944526649206,0.257027709,0.4845923
1728,0.161888303019332,0.256182781,0.4848142
1729,0.160873679188199,0.256087391,0.4847913
1730,0.160425132142806,0.255638679,0.4847325
1731,0.16034546445862,0.255254773,0.4849486
1732,0.161880566639874,0.255978767,0.484904
1733,0.161457319672618,0.256212724,0.4849654
1734,0.159914590905166,0.256022028,0.4850518
1735,0.159491375795922,0.25558905,0.4848541
1736,0.158263282130668,0.254764384,0.4850357
1737,0.158189960359981,0.254440564,0.4848803
1738,0.160085359935414,0.255163533,0.4853398
1739,0.160266225237089,0.254938112,0.4854025
1740,0.159810773180092,0.254805376,0.4852751
1741,0.159259123935427,0.254340172,0.4855435
1742,0.158417872316487,0.252162554,0.485313
1743,0.157212526289896,0.251689941,0.4861907
1744,0.155342487848906,0.252812251,0.4854492
1745,0.154331193599438,0.252622604,0.4857607
1746,0.152920765646927,0.252446859,0.4854917
1747,0.152486770965425,0.252090764,0.4855142
1748,0.153651018062889,0.250982436,0.4856349
1749,0.153066145249477,0.250140933,0.4857746
1750,0.151411303093454,0.249631425,0.484849
1751,0.15137411703657,0.248977109,0.4854745
1752,0.151650536523555,0.247758063,0.4854615
1753,0.151307050965333,0.247080132,0.4858781
1754,0.152216757725241,0.246470355,0.4858379
1755,0.151392278793764,0.246594051,0.4861736
1756,0.14862396213853,0.247482499,0.4862792
1757,0.147344664876676,0.247500705,0.485645
1758,0.146413103655533,0.248450784,0.4860535
1759,0.145057005803571,0.247706187,0.4865654
1760,0.143535061726078,0.245940741,0.4860412
1761,0.142335599385096,0.245184592,0.4859864
1762,0.140962900661394,0.24367975,0.4853061
1763,0.140941157527137,0.244095777,0.4863479
1764,0.142150983439496,0.245889984,0.4860597
1765,0.142769498833808,0.24584277,0.4861443
1766,0.143579480731387,0.246309639,0.4864006
1767,0.142934141372179,0.245793375,0.4862159
1768,0.142975341263658,0.243001851,0.4864718
1769,0.142402160260882,0.240691002,0.4868166
1770,0.142161216261859,0.241280287,0.4854866
1771,0.141426071504647,0.240732307,0.4862271
1772,0.140104967877052,0.239464993,0.4863292
1773,0.139001840580345,0.240893996,0.4863469
1774,0.137722350070124,0.241468849,0.4865116
1775,0.138074226749617,0.240509597,0.4857512
1776,0.138524750683928,0.240778769,0.4866713
1777,0.137775670411157,0.24119021,0.487261
1778,0.137366550399338,0.239917906,0.4865218
1779,0.136481431494401,0.240510449,0.4873897
1780,0.135726889469059,0.242584359,0.4856457
1781,0.135980420001351,0.241772699,0.4864354
1782,0.136862277777557,0.239140056,0.4864399
1783,0.135813045008533,0.234157139,0.4866578
1784,0.134911987781774,0.22884254,0.4868763
1785,0.136529641511014,0.228111969,0.4860856
1786,0.135699688202123,0.229554644,0.4871043
1787,0.136700254809554,0.232369485,0.4870293
1788,0.139121083875607,0.237209434,0.48708
1789,0.137846959879495,0.23940021,0.4871069
1790,0.137999197515421,0.239139979,0.4870317
1791,0.138958890245071,0.240829941,0.4865051
1792,0.138709802144411,0.242716875,0.4872248
1793,0.137566547528486,0.243263895,0.4873986
1794,0.137420533038131,0.247254707,0.4871736
1795,0.137356673056961,0.25033574,0.4876865
1796,0.135806321740122,0.253384913,0.4860312
1797,0.134609952388157,0.253715784,0.4880477
1798,0.133852916345549,0.246421594,0.4874205
1799,0.129212605943032,0.240960626,0.4871753
1800,0.128854390860177,0.241527537,0.4876546
1801,0.139364357294105,0.404629114,0.4811576
1802,0.141968804339073,0.38324392,0.4821496
1803,0.146440204542568,0.364314767,0.4820224
1804,0.149872412446692,0.298198121,0.4821419
1805,0.1457939649056,0.175353903,0.4825509
1806,0.143593015304552,0.142871668,0.4829981
1807,0.142031540930459,0.124817174,0.4823811
1808,0.139698879006673,0.071452252,0.4814523
1809,0.140306198822248,0.147461639,0.4837525
1810,0,0,0
1811,0,0,0
1812,0,0,0
1813,0,0,0
1814,0,0,0
1815,0,0,0
1816,0,0,0
1817,0,0,0
1818,0,0,0
1819,0,0,0
1820,0,0,0
1821,0,0,0
1822,0,0,0
1823,0,0,0
1824,0,0,0
1825,0,0,0
1826,0,0,0
1827,0,0,0
1828,0,0,0
1829,0,0,0
1830,0,0,0
1831,0,0,0
1832,0,0,0
1833,0,0,0
1834,0,0,0
1835,0,0,0
1836,0,0,0
1837,0,0,0
1838,0,0,0
1839,0,0,0
1840,0,0,0
1841,0,0,0
1842,0,0,0
1843,0,0,0
1844,0,0,0
1845,0,0,0
1846,0,0,0
1847,0,0,0
1848,0,0,0
1849,0,0,0
1850,0,0,0
1851,0,0,0
1852,0,0,0
1853,0,0,0
1854,0,0,0
1855,0,0,0
1856,0,0,0
1857,0,0,0
1858,0,0,0
1859,0,0,0
1860,0,0,0
1861,0,0,0
1862,0,0,0
1863,0,0,0
1864,0,0,0
1865,0,0,0
1866,0,0,0
1867,0,0,0
1868,0,0,0
1869,0,0,0
1870,0,0,0
1871,0,0,0
1872,0,0,0
1873,0,0,0
1874,0,0,0
1875,0,0,0
1876,0,0,0
1877,0,0,0
1878,0,0,0
1879,0,0,0
1880,0,0,0
1881,0,0,0
1882,0,0,0
1883,0,0,0
1884,0,0,0
1885,0,0,0
1886,0,0,0
1887,0,0,0
1888,0,0,0
1889,0,0,0
1890,0,0,0
1891,0,0,0
1892,0,0,0
1893,0,0,0
1894,0,0,0
1895,0,0,0
1896,0,0,0
1897,0,0,0
1898,0,0,0
1899,0,0,0
1900,0,0,0
1901,0,0,0
1902,0,0,0
1903,0,0,0
1904,0,0,0
1905,0,0,0
1906,0,0,0
1907,0,0,0
1908,0,0,0
1909,0,0,0
1910,0,0,0
1911,0,0,0
1912,0,0,0
1913,0,0,0
1914,0,0,0
1915,0,0,0
1916,0,0,0
1917,0,0,0
1918,0,0,0
1919,0,0,0
1920,0,0,0
1921,0,0,0
1922,0,0,0
1923,0,0,0
1924,0,0,0
1925,0,0,0
1926,0,0,0
1927,0,0,0
1928,0,0,0
1929,0,0,0
1930,0,0,0
1931,0,0,0
1932,0,0,0
1933,0,0,0
1934,0,0,0
1935,0,0,0
1936,0,0,0
1937,0,0,0
1938,0,0,0
1939,0,0,0
1940,0.0115973759004068,0.43727623,0.4366331
1941,0.0125391547660108,0.096200898,0.4361241
1942,0.0126483279936165,0.064099726,0.4366013
1943,0.013618542020774,0.0801755595,0.4380759
1944,0.0117980557598947,0.096251393,0.4378817
1945,0.0101964300780846,0.490620978,0.4382835
1946,0.00980734345059247,0.721998195,0.4387642
1947,0.00835337049910774,0.517334425,0.4384702
1948,0.00908176685487579,0.392584247,0.4404441
1949,0.0124182708470975,0.521487064,0.4391282
1950,0.0126004495894275,0.846954799,0.4410238
1951,0.0127984593156483,0.856067941,0.4413182
1952,0.0126152346645093,0.708573558,0.441031
1953,0.0121828756317025,0.672086363,0.443044
1954,0.0100631290092344,0.405333925,0.4422093
1955,0.00841911282664765,0.189814459,0.4423338
1956,0.00939455797167782,0.146151186,0.4441978
1957,0.00906386042213993,0.089892916,0.4443613
1958,0.00698397063696668,0.092490649,0.4439735
1959,0.00790792218952735,0.135292381,0.4448985
1960,0.0100393245885454,0.141907393,0.4460928
1961,0.0109418951414933,0.141402924,0.4470534
1962,0.0132849372831344,0.184505885,0.4461945
1963,0.013836455160183,0.110305859,0.4470851
1964,0.0134289766917333,0.098432614,0.4469513
1965,0.0127614553122973,0.096907712,0.4477926
1966,0.0124102501214338,0.097920903,0.4481945
1967,0.0121647298583099,0.096262771,0.4485288
1968,0.0126153956418483,0.095104004,0.448985
1969,0.0131423184509248,0.099335244,0.4494524
1970,0.0130942016908928,0.10696158,0.4495468
1971,0.0126092175715961,0.127374496,0.4502986
1972,0.0128215146972593,0.135759199,0.450608
1973,0.0128901687116276,0.160394589,0.4512181
1974,0.0131354716431284,0.175521269,0.451746
1975,0.0138280484335334,0.157641762,0.4513138
1976,0.0144553709470543,0.140965009,0.452276
1977,0.0145208569050121,0.127149037,0.4530226
1978,0.0145446441410954,0.116433187,0.4532876
1979,0.0148436373611901,0.109931044,0.4537805
1980,0.0150113259797604,0.094575177,0.4544146
1981,0.0154262494821362,0.097387043,0.454158
1982,0.0159831896833943,0.103882445,0.4550185
1983,0.0163329614943841,0.108436794,0.4553621
1984,0.0168357094871217,0.119204734,0.4559727
1985,0.0171474964181216,0.133698735,0.4560623
1986,0.0177044316000495,0.136034663,0.4564648
1987,0.018306462606787,0.133402572,0.4567048
1988,0.0186796087092032,0.126891242,0.4571257
1989,0.0187996853699214,0.120019011,0.4572071
1990,0.0185350606800226,0.117589793,0.4578608
1991,0.0181345228902995,0.114071989,0.4584894
1992,0.0178178390812686,0.120770666,0.4583898
1993,0.0176382755036268,0.125773626,0.4576641
1994,0.0179204436580024,0.129053112,0.4595766
1995,0.0191425195852433,0.132310741,0.4600609
1996,0.0198636124544085,0.131208333,0.4594894
1997,0.02104791545635,0.135558763,0.4607789
1998,0.021983392568688,0.133240375,0.4602126
1999,0.0222307202910133,0.121402121,0.4614574
2000,0.0218292865372663,0.117013976,0.4613423
2001,0.0204923278648912,0.121059251,0.4612576
2002,0.0196993697392268,0.120037605,0.4621227
2003,0.0198946125238496,0.12902456,0.4626101
2004,0.0216088358016748,0.152523754,0.4635165
2005,0.0238092633484172,0.136095611,0.4633426
2006,0.0259646023215897,0.108197404,0.4632029
2007,0.0266499194638057,0.087937558,0.4640496
2008,0.024663133948627,0.086045841,0.4648935
2009,0.0236666189704535,0.085057243,0.4648051
2010,0.0230606622080198,0.086780926,0.4650403
2011,0.0228984172666298,0.103897427,0.4649876
2012,0.0235969780860335,0.101359676,0.4655189
2013,0.0236691105493541,0.099797147,0.4660512
2014,0.0228439780926481,0.106549219,0.4665847
2015,0.0226960346033322,0.101762678,0.4659807
2016,0.022288902582907,0.112063828,0.4660359
2017,0.0216025127219714,0.122305372,0.467239
2018,0.0222594718260675,0.142185984,0.466501
2019,0.0236682657344989,0.14771352,0.467984
2020,0.0242837372851378,0.142590657,0.4675903
2021,0.0249835535361576,0.134864869,0.4670656
2022,0.025895669660538,0.119188409,0.4680226
2023,0.0266487848464489,0.119106279,0.4677901
2024,0.0270562247683207,0.124124928,0.4690076
2025,0.0274148640994781,0.123875912,0.4689521
2026,0.0272837015528887,0.131654302,0.4689521
2027,0.0268435057744341,0.133937029,0.4698762
2028,0.0266407358072025,0.130900125,0.4694776
2029,0.0263119975647746,0.132049589,0.4700928
2030,0.0264505982107459,0.13048648,0.4706014
2031,0.0269294721066314,0.128869214,0.4704948
2032,0.0273049984865757,0.12813242,0.4705178
2033,0.0273394794334964,0.130200338,0.4701139
2034,0.027456307900023,0.134609511,0.4711332
2035,0.0276930500130014,0.137537219,0.4716326
2036,0.0275770432314204,0.138312396,0.4713416
2037,0.027934053810574,0.138849073,0.4715262
2038,0.0286153298644793,0.137313495,0.471741
2039,0.0289021265818286,0.138761146,0.471916
2040,0.0296540986286364,0.140935763,0.4718012
2041,0.0303533482727819,0.141927427,0.4722469
2042,0.0306508105569744,0.144973903,0.4727068
2043,0.0309426117709848,0.140967974,0.4727235
2044,0.0311316271616726,0.137872916,0.4725443
2045,0.0312979843696454,0.138630339,0.473082
2046,0.0316308133888918,0.138206382,0.4731518
2047,0.032068817860282,0.135132353,0.4732276
2048,0.0329507714864677,0.134444383,0.473581
2049,0.0339248114727235,0.134154503,0.4734441
2050,0.0344121159165889,0.139054065,0.4734534
2051,0.0351797526483866,0.142256389,0.4736404
2052,0.0352348536894326,0.142515527,0.474195
2053,0.0346685688852667,0.148816346,0.4736135
2054,0.0345746841789679,0.144807488,0.4740957
2055,0.0337508576525371,0.128852624,0.4745024
2056,0.0342688713561604,0.128577813,0.4740915
2057,0.0354028583100493,0.133872732,0.4744026
2058,0.0362208915501108,0.140461372,0.4751769
2059,0.0375314454888551,0.146208043,0.4748706
2060,0.0384879611747631,0.150434127,0.4749407
2061,0.0386028957085756,0.152093324,0.4757481
2062,0.0380733408916785,0.144432138,0.4759392
2063,0.0379537980967378,0.143123646,0.4757817
2064,0.037028150858859,0.140949138,0.4760669
2065,0.0375902558668849,0.142144196,0.4768426
2066,0.0381157293044217,0.146817477,0.4763919
2067,0.0383150651398088,0.147226663,0.4765672
2068,0.0393375518482908,0.146305063,0.477165
2069,0.0395765716404513,0.149740856,0.4774688
2070,0.03922126290815,0.149285006,0.4770746
2071,0.0390812307178228,0.139426165,0.477322
2072,0.0396976063024468,0.139884172,0.4780168
2073,0.0399592015366398,0.144117582,0.4775337
2074,0.0404205149620146,0.142390731,0.4775846
2075,0.0411625920820557,0.136985492,0.4782595
2076,0.0415714359731856,0.138543194,0.4782475
2077,0.0413502083058464,0.142357236,0.4779562
2078,0.0412763720408769,0.143176469,0.4783425
2079,0.0416266057350291,0.143833628,0.478208
2080,0.0422275308008215,0.146904067,0.4781502
2081,0.0426209738469262,0.147167025,0.4782531
2082,0.0426251539903461,0.146912892,0.4787146
2083,0.0424128517612687,0.149729088,0.4791131
2084,0.0426752731255794,0.152180179,0.4793454
2085,0.0431571626066081,0.152059057,0.4790428
2086,0.0435150479663721,0.150965273,0.4789798
2087,0.0439196868550294,0.146477971,0.4796466
2088,0.0444022283919834,0.140533757,0.4796775
2089,0.0450620960300267,0.137849401,0.479098
2090,0.0456510513247903,0.136914341,0.4796371
2091,0.0462538349432562,0.135025242,0.4796164
2092,0.047008189729677,0.134776429,0.4798047
2093,0.0472560818602388,0.136307468,0.480149
2094,0.0471089022489749,0.138443423,0.4797957
2095,0.0473699448014458,0.140215285,0.4796992
2096,0.0471444819761804,0.142131802,0.4796847
2097,0.0475850297228818,0.142908829,0.4802818
2098,0.0480283388211959,0.141784645,0.4804837
2099,0.0475434346619169,0.138647498,0.4801367
2100,0.047446344277292,0.134595316,0.480398
2101,0.0476532717256853,0.132275556,0.4806773
2102,0.047501417293887,0.136063967,0.4803183
2103,0.0479432387078945,0.140111384,0.4804705
2104,0.0484197629035951,0.139975817,0.4810161
2105,0.0487191212174381,0.141983006,0.4811952
2106,0.0492854716183513,0.142916737,0.4808454
2107,0.0499474066261079,0.1414939,0.4810825
2108,0.0505058158509759,0.141013533,0.4813645
2109,0.0510200252018466,0.142350164,0.4810688
2110,0.0516662850990908,0.144196069,0.4812317
2111,0.052521233569016,0.146152182,0.4818402
2112,0.0530225124306669,0.145015994,0.4819015
2113,0.053429101192991,0.142787625,0.4816713
2114,0.0538749372224172,0.147254077,0.4814369
2115,0.0543345969289834,0.14828768,0.4816553
2116,0.0550482657603862,0.147285944,0.481782
2117,0.056160770619682,0.148883062,0.4812121
2118,0.056278900091283,0.147239829,0.4810186
2119,0.0559329601455699,0.145295476,0.4819103
2120,0.0555955626731159,0.145439687,0.4824635
2121,0.0548338842127036,0.144450083,0.4814862
2122,0.0545774807793894,0.141980711,0.4815294
2123,0.0546946083431451,0.142279892,0.4821488
2124,0.0552208807702986,0.143641177,0.4821222
2125,0.0558483318602471,0.145650023,0.4811778
2126,0.0573042535542383,0.15196652,0.4809348
2127,0.0575822588247813,0.155661851,0.4820926
2128,0.0571683543966932,0.156893732,0.4822243
2129,0.0574863207672542,0.159527127,0.4818753
2130,0.0574416071598126,0.162225393,0.4817071
2131,0.0574973058865117,0.163014217,0.481766
2132,0.0580736344513992,0.158992881,0.4821575
2133,0.0583583166062189,0.157820701,0.4816711
2134,0.0584061747129438,0.154977444,0.481875
2135,0.0582719004686558,0.154085519,0.4815206
2136,0.0582810450756963,0.155815466,0.4813423
2137,0.0586662079134904,0.155601081,0.4819736
2138,0.058706929476644,0.156574306,0.4818365
2139,0.0590637446398995,0.155509072,0.4812295
2140,0.0599620887861593,0.151975523,0.481262
2141,0.0606711436826347,0.149397652,0.4811292
2142,0.0612398896872771,0.149621582,0.4809281
2143,0.0619748886130744,0.151130652,0.4810417
2144,0.0625965156545,0.153666169,0.4809516
2145,0.0629452038775826,0.162548993,0.480811
2146,0.063140276118811,0.164790537,0.4807649
2147,0.0634558147037573,0.163163595,0.4808333
2148,0.0635535718420627,0.162449147,0.4808073
2149,0.0629433822403097,0.159524429,0.4808406
2150,0.0631119820896979,0.158882019,0.4808203
2151,0.0638854306905422,0.159123501,0.4808616
2152,0.0642399095261464,0.160816589,0.4807383
2153,0.0646188988053752,0.159579277,0.480427
2154,0.0646738141538248,0.156609491,0.4799512
2155,0.06366835640077,0.154716922,0.479921
2156,0.0627394050591278,0.154782486,0.4793559
2157,0.0621633419583817,0.155141674,0.4793062
2158,0.0623741700630072,0.156681236,0.4798991
2159,0.0632741504066987,0.160419888,0.4795605
2160,0.0640661529160492,0.160928657,0.4792466
2161,0.0644214422629008,0.162728892,0.4788473
2162,0.0650765135915754,0.167135807,0.4788897
2163,0.0653239613026647,0.166466176,0.4791157
2164,0.0651462770333567,0.159503244,0.4785969
2165,0.0651855564369402,0.16026946,0.4783714
2166,0.0650741034297453,0.163267625,0.4777365
2167,0.0653152446958457,0.163774555,0.4781278
2168,0.0664630053686625,0.168178375,0.4781023
2169,0.0662304434114118,0.170271545,0.4775993
2170,0.0653518402186834,0.168187336,0.4776718
2171,0.0648596086594551,0.164647336,0.4778399
2172,0.0647788390247801,0.165549372,0.477345
2173,0.0648998416129558,0.166993758,0.4770501
2174,0.0659774411399945,0.164355805,0.4765733
2175,0.0666955518465476,0.161295091,0.476938
2176,0.0672531061958275,0.157634751,0.4765411
2177,0.067722407708506,0.15426936,0.4760546
2178,0.0676445638095879,0.154723777,0.4752974
2179,0.06799992900057,0.159670759,0.4758746
2180,0.0682956947944479,0.163601352,0.4754342
2181,0.0676065176882483,0.165961793,0.4751587
2182,0.0674789325784484,0.171141295,0.4748941
2183,0.0684098795281705,0.177418406,0.4742913
2184,0.0689049541767304,0.17808308,0.4737681
2185,0.068512108289231,0.176800195,0.4728374
2186,0.0687787040283927,0.175477258,0.4731636
2187,0.0698165923317111,0.169131313,0.472799
2188,0.0698133423775872,0.165012516,0.4723414
2189,0.0698401511632985,0.161543951,0.4718004
2190,0.0695637179536827,0.15894256,0.4710732
2191,0.0696983089809912,0.156292898,0.471344
2192,0.0699621531608482,0.1541283,0.4706109
2193,0.0700110403478439,0.153906358,0.4701076
2194,0.0703743220617002,0.159537556,0.4699711
2195,0.0708761680367897,0.165221327,0.469641
2196,0.072159339111904,0.164604042,0.4692711
2197,0.0735090036626535,0.161975372,0.4689713
2198,0.0742420337818537,0.160142811,0.4688413
2199,0.0747555532173088,0.157958084,0.4684535
2200,0.0730061548087147,0.15958468,0.4679977
2201,0.071300659388946,0.161827721,0.4678966
2202,0.0698500417449473,0.162020211,0.4675658
2203,0.0687173989860223,0.160968175,0.4675389
2204,0.0676866920156189,0.163416807,0.4672914
2205,0.0660644082137123,0.162395736,0.4675629
2206,0.0649639543787818,0.159943945,0.4671999
2207,0.0637801017516152,0.160309889,0.4669895
2208,0.0595820338607826,0.158840135,0.4667239
2209,0.0582096710663181,0.159681551,0.4669884
2210,0.0596717197355335,0.164142946,0.4665982
2211,0.0602849379765443,0.167382613,0.46679
2212,0.0624505128837302,0.172157877,0.4668215
2213,0.0652542088061269,0.174338521,0.4671157
2214,0.0695535394730776,0.176456943,0.467761
2215,0.0737402283286323,0.175047158,0.4685278
2216,0.0733691318178132,0.17683841,0.4678014
2217,0.0720100647958938,0.17805038,0.4687157
2218,0.0715147177579261,0.177469332,0.4690969
2219,0.0609958548890995,0.180191833,0.4695672
2220,0,0,0
2221,0,0,0
2222,0,0,0
2223,0,0,0
2224,0,0,0
2225,0,0,0
2226,0,0,0
2227,0,0,0
2228,0,0,0
2229,0,0,0
2230,0,0,0
2231,0,0,0
2232,0,0,0
2233,0,0,0
2234,0,0,0
2235,0,0,0
2236,0,0,0
2237,0,0,0
2238,0,0,0
2239,0,0,0
2240,0,0,0
2241,0,0,0
2242,0,0,0
2243,0,0,0
2244,0,0,0
2245,0,0,0
2246,0,0,0
2247,0,0,0
2248,0,0,0
2249,0,0,0
2250,0,0,0
2251,0,0,0
2252,0,0,0
2253,0,0,0
2254,0,0,0
2255,0,0,0
2256,0,0,0
2257,0,0,0
2258,0,0,0
2259,0,0,0
2260,0,0,0
2261,0,0,0
2262,0,0,0
2263,0,0,0
2264,0,0,0
2265,0,0,0
2266,0,0,0
2267,0,0,0
2268,0,0,0
2269,0,0,0
2270,0,0,0
2271,0,0,0
2272,0,0,0
2273,0,0,0
2274,0,0,0
2275,0,0,0
2276,0,0,0
2277,0,0,0
2278,0,0,0
2279,0,0,0
2280,0,0,0
2281,0,0,0
2282,0,0,0
2283,0,0,0
2284,0,0,0
2285,0,0,0
2286,0,0,0
2287,0,0,0
2288,0,0,0
2289,0,0,0
2290,0,0,0
2291,0,0,0
2292,0,0,0
2293,0,0,0
2294,0,0,0
2295,0,0,0
2296,0,0,0
2297,0,0,0
2298,0,0,0
2299,0,0,0
2300,0,0,0
2301,0,0,0
2302,0,0,0
2303,0,0,0
2304,0,0,0
2305,0,0,0
2306,0,0,0
2307,0,0,0
2308,0,0,0
2309,0,0,0
2310,0,0,0
2311,0,0,0
2312,0,0,0
2313,0,0,0
2314,0,0,0
2315,0,0,0
2316,0,0,0
2317,0,0,0
2318,0,0,0
2319,0,0,0
2320,0,0,0
2321,0,0,0
2322,0,0,0
2323,0,0,0
2324,0,0,0
2325,0,0,0
2326,0,0,0
2327,0,0,0
2328,0,0,0
2329,0,0,0
2330,0,0,0
2331,0,0,0
2332,0,0,0
2333,0,0,0
2334,0,0,0
2335,0,0,0
2336,0,0,0
2337,0,0,0
2338,0,0,0
2339,0,0,0
2340,0,0,0
2341,0,0,0
2342,0,0,0
2343,0,0,0
2344,0,0,0
2345,0,0,0
2346,0,0,0
2347,0,0,0
2348,0,0,0
2349,0,0,0
2350,0,0,0
2351,0,0,0
2352,0,0,0
2353,0,0,0
2354,0,0,0
2355,0,0,0
2356,0,0,0
2357,0,0,0
2358,0,0,0
2359,0,0,0
2360,0,0,0
2361,0,0,0
2362,0,0,0
2363,0,0,0
2364,0,0,0
2365,0,0,0
2366,0,0,0
2367,0,0,0
2368,0,0,0
2369,0,0,0
2370,0,0,0
2371,0,0,0
2372,0,0,0
2373,0,0,0
2374,0,0,0
2375,0,0,0
2376,0,0,0
2377,0,0,0
2378,0,0,0
2379,0,0,0
2380,0,0,0
2381,0,0,0
2382,0,0,0
2383,0,0,0
2384,0,0,0
2385,0,0,0
2386,0,0,0
2387,0,0,0
2388,0,0,0
2389,0,0,0
2390,0,0,0
2391,0,0,0
2392,0,0,0
2393,0,0,0
2394,0,0,0
2395,0,0,0
2396,0,0,0
2397,0,0,0
2398,0,0,0
2399,0,0,0
2400,0,0,0
2401,0,0,0
2402,0,0,0
2403,0,0,0
2404,0,0,0
2405,0,0,0
2406,0,0,0
2407,0,0,0
2408,0,0,0
2409,0,0,0
2410,0,0,0
2411,0,0,0
2412,0,0,0
2413,0,0,0
2414,0,0,0
2415,0,0,0
2416,0,0,0
2417,0,0,0
2418,0,0,0
2419,0,0,0
2420,0,0,0
2421,0,0,0
2422,0,0,0
2423,0,0,0
2424,0,0,0
2425,0,0,0
2426,0,0,0
2427,0,0,0
2428,0,0,0
2429,0,0,0
2430,0,0,0
2431,0,0,0
2432,0,0,0
2433,0,0,0
2434,0,0,0
2435,0,0,0
2436,0,0,0
2437,0,0,0
2438,0,0,0
2439,0,0,0
2440,0,0,0
2441,0,0,0
2442,0,0,0
2443,0,0,0
2444,0,0,0
2445,0,0,0
2446,0,0,0
2447,0,0,0
2448,0,0,0
2449,0,0,0
2450,0,0,0
2451,0,0,0
2452,0,0,0
2453,0,0,0
2454,0,0,0
2455,0,0,0
2456,0,0,0
2457,0,0,0
2458,0,0,0
2459,0,0,0
2460,0,0,0
2461,0,0,0
2462,0,0,0
2463,0,0,0
2464,0,0,0
2465,0,0,0
2466,0,0,0
2467,0,0,0
2468,0,0,0
2469,0,0,0
2470,0,0,0
2471,0,0,0
2472,0,0,0
2473,0,0,0
2474,0,0,0
2475,0,0,0
2476,0,0,0
2477,0,0,0
2478,0,0,0
2479,0,0,0
2480,0,0,0
2481,0,0,0
2482,0,0,0
2483,0,0,0
2484,0,0,0
2485,0,0,0
2486,0,0,0
2487,0,0,0
2488,0,0,0
2489,0,0,0
2490,0,0,0
2491,0,0,0
2492,0,0,0
2493,0,0,0
2494,0,0,0
2495,0,0,0
2496,0,0,0
2497,0,0,0
2498,0,0,0
2499,0,0,0
2500,0,0,0
